Score, Film Name, Year, Date Rated, Mini Review, URL, IMDB ID
4,"The Assassination of Jesse James by the Coward Robert Ford",2007,"Jun 21 2014, 21:35","",https://www.criticker.com/film/The-Assassination-of-Jesse-James/,tt0443680
4,"At the End of the Tunnel",2016,"Jul 22 2019, 05:40","",https://www.criticker.com/film/At-the-End-of-the-2016/,tt5133308
4,"Austin Powers in Goldmember",2002,"Jun 21 2014, 22:25","",https://www.criticker.com/film/Austin-Powers-in-Goldmember/,tt0295178
4,"Austin Powers:  The Spy Who Shagged Me",1999,"Jun 29 2014, 00:17","",https://www.criticker.com/film/Austin-Powers-The-Spy/,tt0145660
4,"Austin Powers: International Man of Mystery",1997,"Jun 21 2014, 21:46","",https://www.criticker.com/film/Austin-Powers-International-Man-of/,tt0118655
4,"O Auto da Compadecida",2000,"Jun 22 2014, 02:29","",https://www.criticker.com/film/O-Auto-da-Compadecida/,tt0271383
4,"The Avengers",2012,"Jun 22 2014, 02:26","",https://www.criticker.com/film/The-Avengers-2012/,tt0848228
4,"The Aviator",2004,"Jun 21 2014, 21:40","",https://www.criticker.com/film/The-Aviator-2004/,tt0338751
4,"Babe",1995,"Jun 21 2014, 22:02","",https://www.criticker.com/film/Babe/,tt0112431
4,"Batman",1989,"Jun 21 2014, 22:17","",https://www.criticker.com/film/Batman-1989/,tt0096895
4,"Beasts of the Southern Wild",2012,"Jun 21 2014, 21:53","",https://www.criticker.com/film/Beasts-of-the-Southern-Wild/,tt2125435
4,"A Beautiful Mind",2001,"Jun 21 2014, 22:27","",https://www.criticker.com/film/A-Beautiful-Mind/,tt0268978
4,"Ben-Hur",1959,"Jun 29 2014, 00:58","",https://www.criticker.com/film/Ben-Hur/,tt0052618
4,"Besouro",2009,"Jan 28 2016, 13:46","",https://www.criticker.com/film/Besouro/,tt1322277
4,"Black Rain",1989,"Jun 22 2014, 20:06","",https://www.criticker.com/film/Black-Rain/,tt0096933
4,"The Bourne Identity",2002,"Jun 21 2014, 21:27","",https://www.criticker.com/film/The-Bourne-Identity-2002/,tt0258463
4,"The Bourne Supremacy",2004,"Jun 21 2014, 21:38","",https://www.criticker.com/film/The-Bourne-Supremacy/,tt0372183
4,"The Bourne Ultimatum",2007,"Jun 21 2014, 22:26","",https://www.criticker.com/film/The-Bourne-Ultimatum/,tt0440963
4,"Brokeback Mountain",2005,"Jun 22 2014, 02:21","",https://www.criticker.com/film/Brokeback-Mountain/,tt0388795
4,"A Bug's Life",1998,"Jun 21 2014, 22:23","",https://www.criticker.com/film/A-Bugs-Life/,tt0120623
4,"Burn After Reading",2008,"Jun 21 2014, 22:10","",https://www.criticker.com/film/Burn-After-Reading/,tt0887883
4,"The Cable Guy",1996,"May 11 2020, 05:03","",https://www.criticker.com/film/The-Cable-Guy/,tt0115798
4,"Capote",2005,"Jun 22 2014, 20:04","",https://www.criticker.com/film/Capote/,tt0379725
4,"Captain America: Civil War",2016,"May 29 2016, 19:06","",https://www.criticker.com/film/Captain-America-Civil-War/,tt3498820
4,"Captain America: The First Avenger",2011,"Jun 21 2014, 21:47","",https://www.criticker.com/film/Captain-America-The-First-Avenger/,tt0458339
4,"Casino Royale",2006,"Jun 21 2014, 22:28","",https://www.criticker.com/film/Casino-Royale-2006/,tt0381061
4,"Central Station",1998,"Jun 28 2014, 20:16","",https://www.criticker.com/film/Central-Station/,tt0140888
4,"Choked",2020,"Jul 16 2020, 02:38","",https://www.criticker.com/film/Choked/,tt11651780
4,"City of God",2002,"Jun 21 2014, 21:43","",https://www.criticker.com/film/City-of-God/,tt0317248
4,"Close Encounters of the Third Kind",1977,"Jun 21 2014, 21:53","",https://www.criticker.com/film/Close-Encounters-of-the-Third/,tt0075860
4,"Conspiracy Theory",1997,"Jun 21 2014, 22:19","",https://www.criticker.com/film/Conspiracy-Theory/,tt0118883
4,"The Constant Gardener",2005,"Jun 22 2014, 19:55","",https://www.criticker.com/film/The-Constant-Gardener/,tt0387131
4,"O Corintiano",1967,"Jun 29 2014, 02:01","",https://www.criticker.com/film/O-Corintiano/,tt0139948
4,"Corpse Bride",2005,"Jun 21 2014, 22:02","",https://www.criticker.com/film/Corpse-Bride/,tt0121164
4,"Cowboys & Aliens",2011,"Jun 28 2014, 19:49","",https://www.criticker.com/film/Cowboys-Aliens/,tt0409847
4,"Creed",2015,"Jan 23 2019, 05:27","",https://www.criticker.com/film/Creed/,tt3076658
4,"Creep",2014,"Feb 04 2018, 15:03","",https://www.criticker.com/film/Creep-2014/,tt2428170
4,"Creep 2",2017,"Feb 04 2018, 15:07","",https://www.criticker.com/film/Creep-2/,tt3654796
4,"Creepshow",1982,"Feb 02 2020, 01:00","",https://www.criticker.com/film/Creepshow/,tt0083767
4,"The Crow",1994,"Jun 21 2014, 22:30","",https://www.criticker.com/film/The-Crow/,tt0109506
4,"Cry Macho",2021,"Nov 08 2021, 01:04","",https://www.criticker.com/film/Cry-Macho/,tt1924245
4,"The Curious Case of Benjamin Button",2008,"Jun 21 2014, 22:12","",https://www.criticker.com/film/The-Curious-Case-of-Benjamin/,tt0421715
4,"The Da Vinci Code",2006,"Jun 21 2014, 21:33","",https://www.criticker.com/film/The-Da-Vinci-Code/,tt0382625
4,"Dances with Wolves",1990,"Jun 22 2014, 20:12","",https://www.criticker.com/film/Dances-with-Wolves/,tt0099348
4,"The Danish Girl",2015,"Feb 17 2016, 10:48","",https://www.criticker.com/film/The-Danish-Girl/,tt0810819
4,"The Dark Knight",2008,"Jun 21 2014, 21:26","",https://www.criticker.com/film/The-Dark-Knight/,tt0468569
4,"Devil",2010,"Jun 28 2014, 21:13","",https://www.criticker.com/film/Devil/,tt1314655
4,"The Devil and Father Amorth",2018,"Jul 24 2018, 23:12","",https://www.criticker.com/film/The-Devil-and-Father-Amorth/,tt6883152
4,"Devil's Advocate",1997,"Jun 21 2014, 21:26","",https://www.criticker.com/film/Devils-Advocate/,tt0118971
4,"Die Hard",1988,"Jun 22 2014, 02:40","",https://www.criticker.com/film/Die-Hard/,tt0095016
4,"The Dirt",2019,"Sep 17 2021, 06:25","",https://www.criticker.com/film/The-Dirt/,tt0800325
4,"Doubt",2008,"Jun 28 2014, 20:59","",https://www.criticker.com/film/Doubt/,tt0918927
4,"Downfall",2004,"Jun 29 2014, 01:04","",https://www.criticker.com/film/Downfall/,tt0363163
4,"Dune",1984,"Jun 21 2014, 22:01","",https://www.criticker.com/film/Dune/,tt0087182
4,"E.T. the Extra-Terrestrial",1982,"Jun 22 2014, 20:04","",https://www.criticker.com/film/ET-the-Extra-Terrestrial/,tt0083866
4,"Easy Rider",1969,"Jun 22 2014, 20:12","",https://www.criticker.com/film/Easy-Rider/,tt0064276
4,"The Emperor's New Groove",2000,"Jun 22 2014, 18:55","",https://www.criticker.com/film/The-Emperors-New-Groove/,tt0120917
4,"Enola Holmes",2020,"Nov 09 2020, 05:06","",https://www.criticker.com/film/Enola-Holmes/,tt7846844
4,"Enter the Dragon",1973,"Jun 21 2014, 21:56","",https://www.criticker.com/film/Enter-the-Dragon/,tt0070034
4,"Equilibrium",2002,"Jun 22 2014, 20:07","",https://www.criticker.com/film/Equilibrium/,tt0238380
4,"The Exorcism of Emily Rose",2005,"Jun 29 2014, 01:04","",https://www.criticker.com/film/The-Exorcism-of-Emily-Rose/,tt0404032
4,"The Expendables 2",2012,"Jun 22 2014, 18:58","",https://www.criticker.com/film/The-Expendables-2/,tt1764651
4,"Fantastic Beasts and Where to Find Them",2016,"Jul 30 2017, 22:45","",https://www.criticker.com/film/Fantastic-Beasts-and-Where-to/,tt3183660
4,"Fantastic Beasts: The Crimes of Grindelwald",2018,"Apr 11 2021, 05:22","",https://www.criticker.com/film/Fantastic-Beasts-The-Crimes-of/,tt4123430
4,"Fear Street Part One: 1994",2021,"Jul 15 2021, 00:57","",https://www.criticker.com/film/Fear-Street-Part-One-1994/,tt6566576
4,"Fear Street Part Three: 1666",2021,"Jul 17 2021, 00:41","",https://www.criticker.com/tv/Fear-Street-Part-Three-1666/,tt9701942
4,"Fear Street Part Two: 1978",2021,"Jul 15 2021, 00:57","",https://www.criticker.com/tv/Fear-Street-Part-Two-1978/,tt9701940
4,"Feast",2005,"Jun 29 2014, 00:23","",https://www.criticker.com/film/Feast/,tt0426459
4,"Ferris Bueller's Day Off",1986,"Jun 21 2014, 22:26","",https://www.criticker.com/film/Ferris-Buellers-Day-Off/,tt0091042
4,"Fight Club",1999,"Jun 21 2014, 22:03","",https://www.criticker.com/film/Fight-Club/,tt0137523
4,"Fist of Fury",1972,"Jun 28 2014, 21:59","",https://www.criticker.com/film/Fist-of-Fury/,tt0068767
4,"Flags of Our Fathers",2006,"Jun 28 2014, 20:52","",https://www.criticker.com/film/Flags-of-Our-Fathers/,tt0418689
4,"The Fog",2005,"Jun 22 2014, 19:17","",https://www.criticker.com/film/The-Fog-2005/,tt0432291
4,"Freaks",1932,"Jan 28 2016, 12:44","",https://www.criticker.com/film/Freaks/,tt0022913
4,"Friends: The Reunion",2021,"Aug 30 2021, 19:41","",https://www.criticker.com/tv/Friends-The-Reunion/,tt11337862
4,"The Fury of a Patient Man",2016,"Jul 30 2019, 07:17","",https://www.criticker.com/film/The-Fury-of-a-Patient/,tt4771896
4,"Gangs of New York",2002,"Jun 21 2014, 21:36","",https://www.criticker.com/film/Gangs-of-New-York/,tt0217505
4,"Gladiator",2000,"Jun 21 2014, 21:29","",https://www.criticker.com/film/Gladiator-2000/,tt0172495
4,"GoldenEye",1995,"Jun 21 2014, 22:36","",https://www.criticker.com/film/GoldenEye/,tt0113189
4,"Gravity",2013,"Jun 21 2014, 21:34","",https://www.criticker.com/film/Gravity/,tt1454468
4,"The Green Mile",1999,"Jun 21 2014, 21:30","",https://www.criticker.com/film/The-Green-Mile/,tt0120689
4,"Green Room",2016,"Oct 15 2018, 04:16","",https://www.criticker.com/film/Green-Room/,tt4062536
4,"The Gumball Rally",1976,"Jul 22 2019, 07:25","",https://www.criticker.com/film/The-Gumball-Rally/,tt0074597
4,"Hairspray",2007,"Mar 18 2018, 10:24","",https://www.criticker.com/film/Hairspray-2007/,tt0427327
4,"Hanna",2011,"Feb 16 2015, 05:55","",https://www.criticker.com/film/Hanna/,tt0993842
4,"Hannibal",2001,"Jun 21 2014, 22:11","",https://www.criticker.com/film/Hannibal/,tt0212985
4,"Harry Potter and the Chamber of Secrets",2002,"Jun 21 2014, 21:48","",https://www.criticker.com/film/Harry-Potter-and-the-Chamber/,tt0295297
4,"Harry Potter and the Deathly Hallows: Part 1",2010,"Jun 21 2014, 22:25","",https://www.criticker.com/film/Harry-Potter-and-the-Deathly/,tt0926084
4,"Harry Potter and the Deathly Hallows: Part 2",2011,"Jun 21 2014, 22:04","",https://www.criticker.com/film/Harry-Potter-and-the-Deathly-2011/,tt1201607
4,"Harry Potter and the Goblet of Fire",2005,"Jun 21 2014, 21:56","",https://www.criticker.com/film/Harry-Potter-and-the-Goblet/,tt0330373
4,"Harry Potter and the Half-Blood Prince",2009,"Jun 23 2014, 03:48","",https://www.criticker.com/film/Harry-Potter-and-the-Half-Blood/,tt0417741
4,"Harry Potter and the Order of the Phoenix",2007,"Jun 21 2014, 21:27","",https://www.criticker.com/film/Harry-Potter-and-the-Order/,tt0373889
4,"Harry Potter and the Prisoner of Azkaban",2004,"Jun 21 2014, 22:01","",https://www.criticker.com/film/Harry-Potter-and-the-Prisoner/,tt0304141
4,"Harry Potter and the Sorcerer's Stone",2001,"Jun 22 2014, 02:33","",https://www.criticker.com/film/Harry-Potter-and-the-Sorcerers/,tt0241527
4,"Hell House LLC II: The Abaddon Hotel",2018,"Jul 03 2021, 21:00","",https://www.criticker.com/film/Hell-House-LLC-II-The/,tt8707374
4,"Henry: Portrait of a Serial Killer",1986,"Jun 22 2014, 02:22","",https://www.criticker.com/film/Henry-Portrait-of-a-Serial/,tt0099763
4,"Hercules",1997,"Jun 23 2014, 03:50","",https://www.criticker.com/film/Hercules-1997/,tt0119282
4,"Home Movie",2008,"Sep 24 2021, 15:43","",https://www.criticker.com/film/Home-Movie-2008/,tt1267319
4,"Honey, I Shrunk the Kids",1989,"Jun 21 2014, 22:11","",https://www.criticker.com/film/Honey-I-Shrunk-the-Kids/,tt0097523
4,"Hotel Rwanda",2004,"Jun 28 2014, 20:27","",https://www.criticker.com/film/Hotel-Rwanda/,tt0395169
4,"How the Grinch Stole Christmas",2000,"Jun 22 2014, 20:04","",https://www.criticker.com/film/How-the-Grinch-Stole-Christmas-2000/,tt0170016
4,"Hugo",2011,"Jun 22 2014, 20:02","",https://www.criticker.com/film/Hugo/,tt0970179
4,"The Hunger Games: Catching Fire",2013,"Jun 21 2014, 21:57","",https://www.criticker.com/film/The-Hunger-Games-Catching-Fire/,tt1951264
4,"The Hurricane",1999,"Jun 28 2014, 22:04","",https://www.criticker.com/film/The-Hurricane-1999/,tt0174856
4,"I Am Here",2014,"May 31 2020, 16:17","",https://www.criticker.com/film/I-Am-Here-2014/,tt3004746
4,"Ice Age",2002,"Jun 22 2014, 19:56","",https://www.criticker.com/film/Ice-Age/,tt0268380
4,"Ice Age: The Meltdown",2006,"Jun 22 2014, 19:18","",https://www.criticker.com/film/Ice-Age-The-Meltdown/,tt0438097
4,"The Idle Class",1921,"Jun 28 2014, 20:48","",https://www.criticker.com/film/The-Idle-Class/,tt0012304
4,"Imitation of Life",1959,"May 27 2015, 15:53","",https://www.criticker.com/film/Imitation-of-Life-1959/,tt0052918
4,"In Time",2011,"Jun 21 2014, 22:29","",https://www.criticker.com/film/In-Time/,tt1637688
4,"Inbred",2011,"Jun 23 2014, 03:26","",https://www.criticker.com/film/Inbred/,tt1723124
4,"Indiana Jones and the Temple of Doom",1984,"Jun 21 2014, 21:40","",https://www.criticker.com/film/Indiana-Jones-and-the-Temple/,tt0087469
4,"Inside",2007,"Oct 12 2016, 04:16","",https://www.criticker.com/film/Inside-2007/,tt0856288
4,"Into the Wild",2007,"Feb 28 2015, 02:27","",https://www.criticker.com/film/Into-the-Wild/,tt0758758
4,"The Invisible Man",2020,"Mar 28 2020, 06:15","",https://www.criticker.com/film/The-Invisible-Man-2020/,tt1051906
4,"The Island",2005,"Jun 22 2014, 19:54","",https://www.criticker.com/film/The-Island-2005/,tt0399201
4,"James and the Giant Peach",1996,"Jun 22 2014, 02:37","",https://www.criticker.com/film/James-and-the-Giant-Peach/,tt0116683
4,"Je ne suis pas un homme facile",2018,"Jul 21 2018, 06:48","",https://www.criticker.com/film/Je-ne-suis-pas-un-2018/,tt6857988
4,"O Jeca Contra o Capeta",1976,"Jun 29 2014, 02:01","",https://www.criticker.com/film/O-Jeca-Contra-o-Capeta/,tt0191208
4,"Jeca Tatu",1959,"Jun 29 2014, 02:01","",https://www.criticker.com/film/Jeca-Tatu/,tt0178657
4,"Jesus Camp",2006,"Jan 29 2016, 10:48","",https://www.criticker.com/film/Jesus-Camp/,tt0486358
4,"Jingle All the Way",1996,"Jun 28 2014, 21:37","",https://www.criticker.com/film/Jingle-All-the-Way/,tt0116705
4,"The Jungle Book",1967,"Jun 28 2014, 20:24","",https://www.criticker.com/film/The-Jungle-Book/,tt0061852
4,"Juno",2007,"Jun 21 2014, 21:48","",https://www.criticker.com/film/Juno/,tt0467406
4,"The Karate Kid",1984,"Jun 21 2014, 22:19","",https://www.criticker.com/film/The-Karate-Kid/,tt0087538
4,"Keith Richards: Under the Influence",2015,"Dec 06 2016, 14:48","",https://www.criticker.com/film/Keith-Richards-Under-the-Influence/,tt4900018
4,"The King's Speech",2010,"Jun 21 2014, 21:51","",https://www.criticker.com/film/The-Kings-Speech/,tt1504320
4,"Kinski Paganini",1989,"Jan 19 2019, 05:58","",https://www.criticker.com/film/Kinski-Paganini/,tt0098052
4,"Lady and the Tramp",1955,"Jun 21 2014, 22:11","",https://www.criticker.com/film/Lady-and-the-Tramp/,tt0048280
4,"Lady Bird",2017,"Sep 27 2018, 14:29","",https://www.criticker.com/film/Lady-Bird/,tt4925292
4,"The Lady in the Van",2015,"Jul 27 2019, 05:43","",https://www.criticker.com/film/The-Lady-in-the-Van/,tt3722070
4,"Lady Snowblood",1973,"Jun 23 2014, 03:29","",https://www.criticker.com/film/Lady-Snowblood/,tt0158714
4,"The Last King of Scotland",2006,"Jun 21 2014, 21:28","",https://www.criticker.com/film/The-Last-King-of-Scotland/,tt0455590
4,"The League of Extraordinary Gentlemen",2003,"Jun 21 2014, 22:09","",https://www.criticker.com/film/The-League-of-Extraordinary-Gentlemen/,tt0311429
4,"Letters from Iwo Jima",2006,"Jun 22 2014, 02:08","",https://www.criticker.com/film/Letters-from-Iwo-Jima/,tt0498380
4,"Lilo &amp; Stitch",2002,"Jun 21 2014, 22:22","",https://www.criticker.com/film/Lilo-and-Stitch/,tt0275847
4,"Little Sister",2016,"Sep 24 2019, 12:21","",https://www.criticker.com/film/Little-Sister-2016/,tt5434870
4,"The Lobster",2015,"Jul 19 2018, 06:58","",https://www.criticker.com/film/The-Lobster/,tt3464902
4,"Lord of War",2005,"Jun 22 2014, 02:41","",https://www.criticker.com/film/Lord-of-War/,tt0399295
4,"The Lost World: Jurassic Park",1997,"Jun 21 2014, 22:32","",https://www.criticker.com/film/The-Lost-World-Jurassic-Park/,tt0119567
4,"Love",2015,"Nov 23 2015, 23:17","",https://www.criticker.com/film/Love-2015/,tt3774694
4,"Machete Kills",2013,"Jun 28 2014, 20:44","",https://www.criticker.com/film/Machete-Kills/,tt2002718
4,"Man on the Moon",1999,"Jun 21 2014, 21:44","",https://www.criticker.com/film/Man-on-the-Moon/,tt0125664
4,"Marighella",2019,"May 17 2021, 02:43","",https://www.criticker.com/film/Marighella/,tt7825208
4,"Meet the Fockers",2004,"Jun 21 2014, 21:57","",https://www.criticker.com/film/Meet-the-Fockers/,tt0290002
4,"Meet the Parents",2000,"Jun 21 2014, 22:03","",https://www.criticker.com/film/Meet-the-Parents/,tt0212338
4,"Memoirs of a Geisha",2005,"Jun 29 2014, 00:21","",https://www.criticker.com/film/Memoirs-of-a-Geisha/,tt0397535
4,"Million Dollar Baby",2004,"Jun 21 2014, 21:37","",https://www.criticker.com/film/Million-Dollar-Baby/,tt0405159
4,"Minority Report",2002,"Jun 21 2014, 22:25","",https://www.criticker.com/film/Minority-Report/,tt0181689
4,"Miracle on 34th Street",1994,"Jun 29 2014, 01:03","",https://www.criticker.com/film/Miracle-on-34th-Street-1994/,tt0110527
4,"Mondo Trasho",1969,"Mar 20 2016, 02:57","",https://www.criticker.com/film/Mondo-Trasho/,tt0064683
4,"The Money Pit",1986,"Jun 28 2014, 20:40","",https://www.criticker.com/film/The-Money-Pit/,tt0091541
4,"Monkey Shines",1988,"Dec 30 2020, 05:21","",https://www.criticker.com/film/Monkey-Shines/,tt0095652
4,"Monsters University",2013,"Jul 25 2017, 23:33","",https://www.criticker.com/film/Monsters-University/,tt1453405
4,"Monsters, Inc.",2001,"Jun 21 2014, 21:51","",https://www.criticker.com/film/Monsters-Inc/,tt0198781
4,"Moonlight",2016,"Mar 12 2017, 03:37","",https://www.criticker.com/film/Moonlight-2016/,tt4975722
4,"The Motorcycle Diaries",2004,"Jun 21 2014, 21:30","",https://www.criticker.com/film/The-Motorcycle-Diaries/,tt0318462
4,"Mulan",1998,"Jun 28 2014, 20:37","",https://www.criticker.com/film/Mulan/,tt0120762
4,"My Left Foot",1989,"Apr 01 2016, 02:28","",https://www.criticker.com/film/My-Left-Foot/,tt0097937
4,"Napoleon Dynamite",2004,"Jun 21 2014, 21:33","",https://www.criticker.com/film/Napoleon-Dynamite/,tt0374900
4,"Nocturne",2020,"Nov 21 2020, 17:36","",https://www.criticker.com/film/Nocturne-2020/,tt11044858
4,"One Million Years B.C.",1966,"Jan 16 2018, 02:21","",https://www.criticker.com/film/One-Million-Years-BC/,tt0060782
4,"Osmosis Jones",2001,"Jun 22 2014, 02:08","",https://www.criticker.com/film/Osmosis-Jones/,tt0181739
4,"The Others",2001,"Jun 21 2014, 21:39","",https://www.criticker.com/film/The-Others/,tt0230600
4,"Over the Top",1987,"Jun 28 2014, 22:09","",https://www.criticker.com/film/Over-the-Top/,tt0093692
4,"Paradox",2018,"Dec 11 2018, 16:18","",https://www.criticker.com/film/Paradox-2018/,tt7949046
4,"La Passion d'Augustine",2015,"May 02 2020, 05:11","",https://www.criticker.com/film/La-Passion-dAugustine/,tt4392438
4,"Peter Pan",1953,"Jun 22 2014, 19:57","",https://www.criticker.com/film/Peter-Pan-1953/,tt0046183
4,"The Pianist",2002,"Jun 22 2014, 02:26","",https://www.criticker.com/film/The-Pianist/,tt0253474
4,"The Piano",1993,"Jun 21 2014, 22:04","",https://www.criticker.com/film/The-Piano/,tt0107822
4,"Pinocchio",1940,"Jun 29 2014, 00:25","",https://www.criticker.com/film/Pinocchio/,tt0032910
4,"Pirate Radio",2009,"Jun 28 2014, 20:59","",https://www.criticker.com/film/Pirate-Radio/,tt1131729
4,"The Pit",1981,"Aug 11 2020, 01:47","",https://www.criticker.com/film/The-Pit/,tt0086113
4,"A Place in the Sun",1951,"May 27 2015, 15:52","",https://www.criticker.com/film/A-Place-in-the-Sun/,tt0043924
4,"Platoon",1986,"Jun 29 2014, 00:19","",https://www.criticker.com/film/Platoon/,tt0091763
4,"Pleasantville",1998,"Jun 28 2014, 21:56","",https://www.criticker.com/film/Pleasantville/,tt0120789
4,"Pocahontas",1995,"Jun 28 2014, 20:44","",https://www.criticker.com/film/Pocahontas/,tt0114148
4,"The Polar Express",2004,"Jun 21 2014, 21:57","",https://www.criticker.com/film/The-Polar-Express/,tt0338348
4,"Prime Time",2021,"Jul 23 2021, 12:55","",https://www.criticker.com/film/Prime-Time/,tt11460976
4,"The Queen's Gambit",2020,"Dec 14 2020, 04:53","",https://www.criticker.com/tv/The-Queens-Gambit/,tt10048342
4,"Rango",2011,"Jun 21 2014, 21:54","",https://www.criticker.com/film/Rango/,tt1192628
4,"The Reader",2008,"Jun 21 2014, 22:14","",https://www.criticker.com/film/The-Reader/,tt0976051
4,"Red",2010,"Jun 29 2014, 00:25","",https://www.criticker.com/film/Red-2010/,tt1245526
4,"Red Dragon",2002,"Jun 22 2014, 20:10","",https://www.criticker.com/film/Red-Dragon/,tt0289765
4,"The Rescuers",1977,"Jun 28 2014, 20:28","",https://www.criticker.com/film/The-Rescuers/,tt0076618
4,"The Room",2019,"Apr 25 2020, 07:04","",https://www.criticker.com/film/The-Room-2019/,tt8485364
4,"Schindler's List",1993,"Jun 28 2014, 19:47","",https://www.criticker.com/film/Schindlers-List/,tt0108052
4,"Scribe",2016,"Dec 24 2017, 20:56","",https://www.criticker.com/film/Scribe/,tt5231916
4,"Seabiscuit",2003,"Jun 22 2014, 02:37","",https://www.criticker.com/film/Seabiscuit/,tt0329575
4,"Secretary",2002,"Dec 23 2015, 15:46","",https://www.criticker.com/film/Secretary/,tt0274812
4,"The Shawshank Redemption",1994,"Jun 21 2014, 22:04","",https://www.criticker.com/film/The-Shawshank-Redemption/,tt0111161
4,"The Sixth Sense",1999,"Jun 21 2014, 21:50","",https://www.criticker.com/film/The-Sixth-Sense/,tt0167404
4,"Snow White and the Seven Dwarfs",1937,"Jun 28 2014, 20:27","",https://www.criticker.com/film/Snow-White-and-the-Seven/,tt0029583
4,"Someone Behind the Door",1971,"Jun 28 2014, 20:54","",https://www.criticker.com/film/Someone-Behind-the-Door/,tt0067773
4,"The Song Remains the Same",1976,"Jun 29 2014, 00:57","",https://www.criticker.com/film/The-Song-Remains-the-Same/,tt0075244
4,"Sons of Anarchy",2008,"May 18 2021, 23:19","",https://www.criticker.com/tv/Sons-of-Anarchy/,tt1124373
4,"Split",2017,"Aug 05 2018, 22:58","",https://www.criticker.com/film/Split-2017/,tt4972582
4,"Squid Game",2021,"Oct 02 2021, 21:16","",https://www.criticker.com/tv/Squid-Game/,tt10919420
4,"Star Wars: Episode VI - Return of the Jedi",1983,"Jun 21 2014, 21:42","",https://www.criticker.com/film/Star-Wars-Episode-VI/,tt0086190
4,"Sweeney Todd: The Demon Barber of Fleet Street",2007,"Jun 21 2014, 21:47","",https://www.criticker.com/film/Sweeney-Todd-The-Demon-Barber-2007/,tt0408236
4,"Tarantino's Mind",2006,"Jun 23 2014, 03:47","",https://www.criticker.com/film/Tarantinos-Mind/,tt1828308
4,"Tarzan",1999,"Jun 21 2014, 22:00","",https://www.criticker.com/film/Tarzan/,tt0120855
4,"Tenet",2020,"Jan 11 2021, 02:41","",https://www.criticker.com/film/Tenet/,tt6723592
4,"The Terminal",2004,"Jun 21 2014, 21:47","",https://www.criticker.com/film/The-Terminal/,tt0362227
4,"The Terminator",1984,"Jun 21 2014, 21:42","",https://www.criticker.com/film/The-Terminator/,tt0088247
4,"Tesis",1996,"Dec 20 2020, 08:08","",https://www.criticker.com/film/Tesis/,tt0117883
4,"There's Something About Mary",1998,"Jun 21 2014, 21:28","",https://www.criticker.com/film/Theres-Something-About-Mary/,tt0129387
4,"Tim Maia",2014,"Apr 03 2020, 15:32","",https://www.criticker.com/film/Tim-Maia/,tt3134058
4,"Titanic",1997,"Jun 21 2014, 21:46","",https://www.criticker.com/film/Titanic-1997/,tt0120338
4,"The Town That Dreaded Sundown",1976,"Dec 27 2020, 22:21","",https://www.criticker.com/film/The-Town-That-Dreaded-Sundown/,tt0075342
4,"Trinta",2014,"Jul 30 2019, 07:17","",https://www.criticker.com/film/Trinta/,tt2041532
4,"Tristeza do Jeca",1961,"Jun 29 2014, 02:01","",https://www.criticker.com/film/Tristeza-do-Jeca/,tt0191585
4,"True Grit",2010,"Jun 28 2014, 21:26","",https://www.criticker.com/film/True-Grit-2010/,tt1403865
4,"Unbreakable",2000,"Jun 21 2014, 21:54","",https://www.criticker.com/film/Unbreakable/,tt0217869
4,"Unfriended: Dark Web",2018,"May 23 2021, 08:39","",https://www.criticker.com/film/Unfriended-Dark-Web/,tt4761916
4,"Up",2009,"Jun 21 2014, 21:58","",https://www.criticker.com/film/Up-2009/,tt1049413
4,"Us",2019,"Apr 08 2019, 05:42","",https://www.criticker.com/film/Us/,tt6857112
4,"V for Vendetta",2006,"Jun 21 2014, 21:51","",https://www.criticker.com/film/V-for-Vendetta/,tt0434409
4,"Walk the Line",2005,"Jun 28 2014, 20:44","",https://www.criticker.com/film/Walk-the-Line/,tt0358273
4,"WALL·E",2008,"Jun 21 2014, 21:49","",https://www.criticker.com/film/WALLE/,tt0910970
4,"The Way of the Dragon",1972,"Jun 21 2014, 21:57","",https://www.criticker.com/film/The-Way-of-the-Dragon/,tt0068935
4,"The Wedding Singer",1998,"Jun 29 2014, 00:58","",https://www.criticker.com/film/The-Wedding-Singer/,tt0120888
4,"Who Framed Roger Rabbit",1988,"Jul 13 2016, 16:40","",https://www.criticker.com/film/Who-Framed-Roger-Rabbit/,tt0096438
4,"Wonder Woman",2017,"Jul 04 2021, 23:12","",https://www.criticker.com/film/Wonder-Woman-2017/,tt0451279
4,"The World's End",2013,"Jun 22 2014, 19:59","",https://www.criticker.com/film/The-Worlds-End/,tt1213663
4,"O Xangô de Baker Street",2001,"Jun 22 2014, 02:33","",https://www.criticker.com/film/O-Xango-de-Baker-Street/,tt0171928
4,"Zodiac",2007,"Jul 13 2016, 16:44","",https://www.criticker.com/film/Zodiac/,tt0443706
4,"Zombieland: Double Tap",2019,"Oct 16 2021, 13:51","",https://www.criticker.com/film/Zombieland-Double-Tap/,tt1560220
3,"[Rec] 2",2009,"Jul 20 2021, 00:41","",https://www.criticker.com/film/Rec-2/,tt1245112
3,"50 First Dates",2004,"Jun 21 2014, 21:34","",https://www.criticker.com/film/50-First-Dates/,tt0343660
3,"The Adventures of Robin Hood",1938,"Sep 15 2014, 22:33","",https://www.criticker.com/film/The-Adventures-of-Robin-Hood/,tt0029843
